workerId,SESSION_ID,STUDY_ID,taskId,comment,answer1,correct,duration,startTime,submitTime
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,15,26,1,0,duration:7048,startTime:Thu Feb 23 2023 11:23:24 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:23:31 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,16,92,1,1,duration:13049,startTime:Thu Feb 23 2023 11:23:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:23:44 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,17,81,1,0,duration:12873,startTime:Thu Feb 23 2023 11:23:44 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:23:57 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,18,116,1,1,duration:18304,startTime:Thu Feb 23 2023 11:23:57 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:24:15 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,19,9,-1,1,duration:5919,startTime:Thu Feb 23 2023 11:24:15 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:24:21 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,20,53,1,1,duration:6882,startTime:Thu Feb 23 2023 11:24:21 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:24:28 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,21,15,-1,1,duration:13139,startTime:Thu Feb 23 2023 11:24:40 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:24:53 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,22,57,1,1,duration:6899,startTime:Thu Feb 23 2023 11:24:53 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:25:00 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,23,112,1,1,duration:12745,startTime:Thu Feb 23 2023 11:25:00 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:25:13 GMT-0500 (Eastern Standard Time)}
589fcf7a9b4be40001fdcff5,63f7918a424f74b060eb1732,63f77f2fbdfe4047ddabe508,24,77,1,0,duration:10753,startTime:Thu Feb 23 2023 11:25:13 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:25:23 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,1,28,1,0,duration:27362,startTime:Thu Feb 23 2023 14:27:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:27:31 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,2,53,1,1,duration:39815,startTime:Thu Feb 23 2023 14:27:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:28:11 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,3,91,1,1,duration:12613,startTime:Thu Feb 23 2023 14:28:11 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:28:23 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,4,11,1,0,duration:13488,startTime:Thu Feb 23 2023 14:28:23 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:28:37 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,5,10,-1,1,duration:12411,startTime:Thu Feb 23 2023 14:28:37 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:28:49 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,6,83,1,0,duration:12120,startTime:Thu Feb 23 2023 14:28:49 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:29:01 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,7,22,-1,1,duration:16528,startTime:Thu Feb 23 2023 14:29:01 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:29:18 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,8,2,-1,1,duration:16290,startTime:Thu Feb 23 2023 14:29:18 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:29:34 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,9,39,1,1,duration:13892,startTime:Thu Feb 23 2023 14:29:34 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:29:48 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,10,55,1,1,duration:6195,startTime:Thu Feb 23 2023 14:29:48 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:29:54 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,11,38,1,1,duration:11962,startTime:Thu Feb 23 2023 14:30:06 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:30:18 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,12,80,1,0,duration:10237,startTime:Thu Feb 23 2023 14:30:18 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:30:29 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,13,48,1,1,duration:9464,startTime:Thu Feb 23 2023 14:30:29 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:30:38 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,14,104,1,1,duration:16068,startTime:Thu Feb 23 2023 14:30:38 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:30:54 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,15,78,1,0,duration:9746,startTime:Thu Feb 23 2023 14:30:54 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:31:04 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,16,75,1,0,duration:12233,startTime:Thu Feb 23 2023 14:31:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:31:16 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,17,46,1,1,duration:13148,startTime:Thu Feb 23 2023 14:31:16 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:31:29 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,18,63,1,0,duration:17674,startTime:Thu Feb 23 2023 14:31:29 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:31:47 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,19,119,1,1,duration:16867,startTime:Thu Feb 23 2023 14:31:47 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:32:04 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,20,94,1,1,duration:10318,startTime:Thu Feb 23 2023 14:32:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:32:14 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,21,4,-1,1,duration:12720,startTime:Thu Feb 23 2023 14:32:22 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:32:35 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,22,100,1,1,duration:8233,startTime:Thu Feb 23 2023 14:32:35 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:32:43 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,23,64,-1,1,duration:7998,startTime:Thu Feb 23 2023 14:32:43 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:32:51 GMT-0500 (Eastern Standard Time)}
5916bba1c40353000150c46c,63f7bd961781ceb2da77136a,63f7a87d37b0cb0ab8ca6a55,24,117,1,1,duration:28669,startTime:Thu Feb 23 2023 14:32:51 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 14:33:20 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,1,7,-1,1,duration:115172,startTime:Thu Feb 23 2023 17:25:41 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:27:36 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,2,39,1,1,duration:59684,startTime:Thu Feb 23 2023 17:27:36 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:28:36 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,3,67,-1,1,duration:40470,startTime:Thu Feb 23 2023 17:28:36 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:29:16 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,4,98,1,1,duration:25594,startTime:Thu Feb 23 2023 17:29:16 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:29:42 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,5,49,1,1,duration:21935,startTime:Thu Feb 23 2023 17:29:42 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:30:04 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,6,38,1,1,duration:34122,startTime:Thu Feb 23 2023 17:30:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:30:38 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,7,5,-1,1,duration:24849,startTime:Thu Feb 23 2023 17:30:38 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:31:03 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,8,27,-1,1,duration:36546,startTime:Thu Feb 23 2023 17:31:03 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:31:40 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,9,66,1,0,duration:18515,startTime:Thu Feb 23 2023 17:31:40 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:31:58 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,10,58,1,1,duration:21629,startTime:Thu Feb 23 2023 17:31:59 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:32:20 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,11,44,1,1,duration:26576,startTime:Thu Feb 23 2023 17:32:40 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:33:06 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,12,105,1,1,duration:14485,startTime:Thu Feb 23 2023 17:33:06 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:33:21 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,13,97,1,1,duration:14234,startTime:Thu Feb 23 2023 17:33:21 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:33:35 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,14,78,1,0,duration:17392,startTime:Thu Feb 23 2023 17:33:35 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:33:53 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,15,118,1,1,duration:37729,startTime:Thu Feb 23 2023 17:33:53 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:34:31 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,16,16,-1,1,duration:38897,startTime:Thu Feb 23 2023 17:34:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:35:10 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,17,55,1,1,duration:14733,startTime:Thu Feb 23 2023 17:35:10 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:35:24 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,18,86,1,0,duration:27319,startTime:Thu Feb 23 2023 17:35:24 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:35:52 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,19,13,1,0,duration:22777,startTime:Thu Feb 23 2023 17:35:52 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:36:15 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,20,26,1,0,duration:35486,startTime:Thu Feb 23 2023 17:36:15 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:36:50 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,21,114,1,1,duration:19558,startTime:Thu Feb 23 2023 17:37:28 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:37:47 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,22,106,1,1,duration:23438,startTime:Thu Feb 23 2023 17:37:48 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:38:11 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,23,71,-1,1,duration:37276,startTime:Thu Feb 23 2023 17:38:11 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:38:48 GMT-0500 (Eastern Standard Time)}
59349d79f1b3f00001964d04,63f7e4acbc62a8edea2a9fe0,63f7d0fc2f608bdc5464815e,24,83,1,0,duration:56886,startTime:Thu Feb 23 2023 17:38:48 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:39:45 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,1,86,1,0,duration:54052,startTime:Thu Feb 23 2023 11:16:57 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:17:51 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,2,56,1,1,duration:18577,startTime:Thu Feb 23 2023 11:17:51 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:18:10 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,3,32,1,1,duration:21349,startTime:Thu Feb 23 2023 11:18:10 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:18:31 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,4,19,1,0,duration:9393,startTime:Thu Feb 23 2023 11:18:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:18:41 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,5,72,-1,1,duration:16522,startTime:Thu Feb 23 2023 11:18:41 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:18:57 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,6,104,1,1,duration:9205,startTime:Thu Feb 23 2023 11:18:57 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:19:06 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,7,28,1,0,duration:10007,startTime:Thu Feb 23 2023 11:19:06 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:19:16 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,8,111,1,1,duration:43017,startTime:Thu Feb 23 2023 11:19:16 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:19:59 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,9,48,1,1,duration:6890,startTime:Thu Feb 23 2023 11:19:59 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:20:06 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,10,17,-1,1,duration:5929,startTime:Thu Feb 23 2023 11:20:06 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:20:12 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,11,57,1,1,duration:7613,startTime:Thu Feb 23 2023 11:20:18 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:20:26 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,12,87,1,0,duration:9943,startTime:Thu Feb 23 2023 11:20:26 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:20:36 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,13,78,1,0,duration:19169,startTime:Thu Feb 23 2023 11:20:36 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:20:55 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,14,63,-1,1,duration:10840,startTime:Thu Feb 23 2023 11:20:55 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:21:06 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,15,103,-1,0,duration:8112,startTime:Thu Feb 23 2023 11:21:06 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:21:14 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,16,6,-1,1,duration:8398,startTime:Thu Feb 23 2023 11:21:14 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:21:22 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,17,21,-1,1,duration:9878,startTime:Thu Feb 23 2023 11:21:22 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:21:32 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,18,118,1,1,duration:13930,startTime:Thu Feb 23 2023 11:21:32 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:21:46 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,19,42,1,1,duration:8219,startTime:Thu Feb 23 2023 11:21:46 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:21:54 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,20,31,1,1,duration:7651,startTime:Thu Feb 23 2023 11:21:54 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:22:02 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,21,61,-1,1,duration:17112,startTime:Thu Feb 23 2023 11:22:14 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:22:31 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,22,8,-1,1,duration:6798,startTime:Thu Feb 23 2023 11:22:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:22:38 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,23,99,1,1,duration:9152,startTime:Thu Feb 23 2023 11:22:38 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:22:47 GMT-0500 (Eastern Standard Time)}
598552156ab9880001b5a70b,63f7911c60bb40dc2eb6d21f,63f77f2fbdfe4047ddabe508,24,93,-1,0,duration:9810,startTime:Thu Feb 23 2023 11:22:47 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:22:57 GMT-0500 (Eastern Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,1,95,1,1,duration:23844,startTime:Thu Feb 23 2023 14:25:05 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:25:29 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,2,47,1,1,duration:26378,startTime:Thu Feb 23 2023 14:25:29 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:25:56 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,3,114,1,1,duration:12305,startTime:Thu Feb 23 2023 14:25:56 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:26:08 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,4,26,1,0,duration:11442,startTime:Thu Feb 23 2023 14:26:08 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:26:20 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,5,87,1,0,duration:9691,startTime:Thu Feb 23 2023 14:26:20 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:26:29 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,6,41,1,1,duration:7899,startTime:Thu Feb 23 2023 14:26:29 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:26:37 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,7,14,-1,1,duration:12218,startTime:Thu Feb 23 2023 14:26:37 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:26:50 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,8,18,-1,1,duration:8986,startTime:Thu Feb 23 2023 14:26:50 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:26:59 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,9,9,-1,1,duration:9647,startTime:Thu Feb 23 2023 14:26:59 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:27:08 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,10,34,1,1,duration:7377,startTime:Thu Feb 23 2023 14:27:08 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:27:16 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,11,7,-1,1,duration:16992,startTime:Thu Feb 23 2023 14:27:32 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:27:49 GMT-0800 (Pacific Standard Time)}
59f0acf65de9b000017ed914,63f7e7629525dbd650f20803,63f7d0fc2f608bdc5464815e,12,108,1,1,duration:7881,startTime:Thu Feb 23 2023 14:27:49 GMT-0800 (Pacific Standard Time),submitTime:Thu Feb 23 2023 14:27:57 GMT-0800 (Pacific Standard Time)}
