workerId,SESSION_ID,STUDY_ID,taskId,comment,answer1,correct,duration,startTime,submitTime
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,11,44,1,1,duration:8341,startTime:Tue Feb 28 2023 14:45:33 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:45:41 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,12,32,1,1,duration:161010,startTime:Tue Feb 28 2023 14:45:41 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:48:22 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,13,97,1,1,duration:5241,startTime:Tue Feb 28 2023 14:48:22 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:48:27 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,14,111,1,1,duration:4083,startTime:Tue Feb 28 2023 14:48:27 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:48:32 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,15,22,1,0,duration:2626,startTime:Tue Feb 28 2023 14:48:32 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:48:34 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,16,41,1,1,duration:3478,startTime:Tue Feb 28 2023 14:48:34 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:48:38 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,17,64,-1,1,duration:15048,startTime:Tue Feb 28 2023 14:48:38 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:48:53 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,18,101,1,1,duration:30337,startTime:Tue Feb 28 2023 14:48:53 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:49:23 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,19,79,-1,1,duration:25821,startTime:Tue Feb 28 2023 14:49:23 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:49:49 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,20,8,-1,1,duration:8865,startTime:Tue Feb 28 2023 14:49:49 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:49:58 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,21,67,1,0,duration:6727,startTime:Tue Feb 28 2023 14:53:19 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:53:25 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,22,21,1,0,duration:7405,startTime:Tue Feb 28 2023 14:53:25 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:53:33 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,23,78,1,0,duration:10081,startTime:Tue Feb 28 2023 14:53:33 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:53:43 GMT-0600 (Central Standard Time)}
5b64cf6dae3bd50001a2b142,SESSION_ID:63fe6684911dd943178a68e0,STUDY_ID:63fe55e7357fc7ea8e02a815,24,81,1,0,duration:5905,startTime:Tue Feb 28 2023 14:53:43 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:53:49 GMT-0600 (Central Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,1,6,-1,1,duration:29249,startTime:Thu Feb 23 2023 17:31:44 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:32:13 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,2,0,-1,1,duration:18152,startTime:Thu Feb 23 2023 17:32:13 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:32:32 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,3,113,1,1,duration:7691,startTime:Thu Feb 23 2023 17:32:32 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:32:39 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,4,98,1,1,duration:8500,startTime:Thu Feb 23 2023 17:32:39 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:32:48 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,5,90,1,1,duration:22276,startTime:Thu Feb 23 2023 17:32:48 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:33:10 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,6,69,1,0,duration:33243,startTime:Thu Feb 23 2023 17:33:10 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:33:43 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,7,35,1,1,duration:8902,startTime:Thu Feb 23 2023 17:33:43 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:33:52 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,8,84,1,0,duration:20579,startTime:Thu Feb 23 2023 17:33:52 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:34:13 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,9,75,1,0,duration:17847,startTime:Thu Feb 23 2023 17:34:13 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:34:31 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,10,49,1,1,duration:31578,startTime:Thu Feb 23 2023 17:34:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:35:02 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,11,22,1,0,duration:8698,startTime:Thu Feb 23 2023 17:35:10 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:35:18 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,12,11,1,0,duration:48308,startTime:Thu Feb 23 2023 17:35:18 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:36:07 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,13,72,-1,1,duration:26479,startTime:Thu Feb 23 2023 17:36:07 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:36:33 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,14,33,1,1,duration:11112,startTime:Thu Feb 23 2023 17:36:33 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:36:44 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,15,111,1,1,duration:23332,startTime:Thu Feb 23 2023 17:36:44 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:37:08 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,16,25,1,0,duration:12055,startTime:Thu Feb 23 2023 17:37:08 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:37:20 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,17,54,1,1,duration:14830,startTime:Thu Feb 23 2023 17:37:20 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:37:34 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,18,100,1,1,duration:18388,startTime:Thu Feb 23 2023 17:37:34 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:37:53 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,19,102,1,1,duration:10728,startTime:Thu Feb 23 2023 17:37:53 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:38:04 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,20,87,1,0,duration:13805,startTime:Thu Feb 23 2023 17:38:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:38:17 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,21,63,-1,1,duration:15222,startTime:Thu Feb 23 2023 17:38:28 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:38:43 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,22,58,1,1,duration:9163,startTime:Thu Feb 23 2023 17:38:43 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:38:52 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,23,46,1,1,duration:5857,startTime:Thu Feb 23 2023 17:38:52 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:38:58 GMT-0500 (Eastern Standard Time)}
5b6515e83662a8000158b2aa,63f7e8d11fec7d4b4e087faa,63f7d0fc2f608bdc5464815d,24,13,1,0,duration:10846,startTime:Thu Feb 23 2023 17:38:58 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:39:09 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,1,49,1,1,duration:42703,startTime:Mon Feb 27 2023 15:00:48 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:01:31 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,2,103,1,1,duration:52954,startTime:Mon Feb 27 2023 15:01:31 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:02:24 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,3,14,-1,1,duration:25869,startTime:Mon Feb 27 2023 15:02:24 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:02:50 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,4,99,-1,1,duration:59228,startTime:Mon Feb 27 2023 15:02:50 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:03:49 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,5,68,-1,1,duration:22398,startTime:Mon Feb 27 2023 15:03:49 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:04:12 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,6,113,1,1,duration:17177,startTime:Mon Feb 27 2023 15:04:12 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:04:29 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,7,28,1,0,duration:19788,startTime:Mon Feb 27 2023 15:04:29 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:04:49 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,8,84,1,0,duration:100671,startTime:Mon Feb 27 2023 15:04:49 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:06:29 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,9,37,1,1,duration:22866,startTime:Mon Feb 27 2023 15:06:30 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:06:52 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,10,3,-1,1,duration:91752,startTime:Mon Feb 27 2023 15:06:52 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:08:24 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,11,118,1,1,duration:29255,startTime:Mon Feb 27 2023 15:08:40 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:09:09 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,12,98,1,1,duration:13882,startTime:Mon Feb 27 2023 15:09:10 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:09:23 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,13,83,1,0,duration:15646,startTime:Mon Feb 27 2023 15:09:24 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:09:39 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,14,72,-1,1,duration:38364,startTime:Mon Feb 27 2023 15:09:39 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:10:18 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,15,53,1,1,duration:14531,startTime:Mon Feb 27 2023 15:10:18 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:10:32 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,16,77,-1,1,duration:39657,startTime:Mon Feb 27 2023 15:10:32 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:11:12 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,17,45,1,1,duration:13990,startTime:Mon Feb 27 2023 15:11:12 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:11:26 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,18,19,-1,1,duration:57873,startTime:Mon Feb 27 2023 15:11:26 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:12:24 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,19,8,-1,1,duration:14882,startTime:Mon Feb 27 2023 15:12:24 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:12:39 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,20,52,1,1,duration:21541,startTime:Mon Feb 27 2023 15:12:39 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:13:01 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,21,20,-1,1,duration:31144,startTime:Mon Feb 27 2023 15:13:11 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:13:42 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,22,107,1,1,duration:13919,startTime:Mon Feb 27 2023 15:13:42 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:13:56 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,23,39,1,1,duration:17932,startTime:Mon Feb 27 2023 15:13:56 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:14:14 GMT-0500 (Eastern Standard Time)}
5b98d9362cca9c0001de161f,SESSION_ID:63fd0b9519d2321831e7b732,STUDY_ID:63fcfcc5c60513f0decf8ee1,24,63,-1,1,duration:20872,startTime:Mon Feb 27 2023 15:14:14 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:14:35 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,1,47,1,1,duration:71028,startTime:Thu Feb 23 2023 13:47:44 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:48:55 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,2,72,-1,1,duration:7122,startTime:Thu Feb 23 2023 13:48:55 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:49:02 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,3,23,1,0,duration:7177,startTime:Thu Feb 23 2023 13:49:02 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:49:09 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,4,71,-1,1,duration:11101,startTime:Thu Feb 23 2023 13:49:09 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:49:20 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,5,13,1,0,duration:11429,startTime:Thu Feb 23 2023 13:49:20 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:49:32 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,6,110,1,1,duration:12780,startTime:Thu Feb 23 2023 13:49:32 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:49:45 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,7,40,1,1,duration:10005,startTime:Thu Feb 23 2023 13:49:45 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:49:55 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,8,89,1,0,duration:9613,startTime:Thu Feb 23 2023 13:49:55 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:50:04 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,9,80,-1,1,duration:7008,startTime:Thu Feb 23 2023 13:50:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:50:11 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,10,2,-1,1,duration:5815,startTime:Thu Feb 23 2023 13:50:11 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:50:17 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,11,50,-1,1,duration:12524,startTime:Thu Feb 23 2023 13:50:27 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:50:40 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,12,39,1,1,duration:10496,startTime:Thu Feb 23 2023 13:50:40 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:50:50 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,13,24,-1,1,duration:4886,startTime:Thu Feb 23 2023 13:50:50 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:50:55 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,14,98,1,1,duration:4259,startTime:Thu Feb 23 2023 13:50:55 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:51:00 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,15,31,1,1,duration:14515,startTime:Thu Feb 23 2023 13:51:00 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:51:14 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,16,52,-1,0,duration:5593,startTime:Thu Feb 23 2023 13:51:14 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:51:20 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,17,5,-1,1,duration:9934,startTime:Thu Feb 23 2023 13:51:20 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:51:30 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,18,119,1,1,duration:7664,startTime:Thu Feb 23 2023 13:51:30 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:51:37 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,19,105,1,1,duration:3829,startTime:Thu Feb 23 2023 13:51:37 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:51:41 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,20,102,1,1,duration:6086,startTime:Thu Feb 23 2023 13:51:41 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:51:47 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,21,69,-1,1,duration:10453,startTime:Thu Feb 23 2023 13:51:51 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:52:02 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,22,14,-1,1,duration:17450,startTime:Thu Feb 23 2023 13:52:02 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:52:19 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,23,67,1,0,duration:3502,startTime:Thu Feb 23 2023 13:52:19 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:52:23 GMT-0500 (Eastern Standard Time)}
5b9b0f12d1ff7a00013b3b8a,63f7b45c1f56dba2969322f8,63f7a87d37b0cb0ab8ca6a54,24,93,1,1,duration:5707,startTime:Thu Feb 23 2023 13:52:23 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 13:52:29 GMT-0500 (Eastern Standard Time)}
5bb9cca600312000015713d8,SESSION_ID:63fd077eccafe58959dbf1c2,STUDY_ID:63fcfcc5c60513f0decf8ee1,1,34,1,1,duration:25883,startTime:Mon Feb 27 2023 14:45:01 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 14:45:27 GMT-0500 (Eastern Standard Time)}
5bb9cca600312000015713d8,SESSION_ID:63fd077eccafe58959dbf1c2,STUDY_ID:63fcfcc5c60513f0decf8ee1,2,62,-1,1,duration:11180,startTime:Mon Feb 27 2023 14:45:27 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 14:45:38 GMT-0500 (Eastern Standard Time)}
